Data Set 1:Time(s),Data Set 1:Position(m),Data Set 1:Velocity(m/s),Data Set 1:Acceleration(m/s²),Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²),Data Set 3:Time(s),Data Set 3:Position(m),Data Set 3:Velocity(m/s),Data Set 3:Acceleration(m/s²)
3.7000000000000002,0.39239999651908875,0.56533321738243092,6.5902476141482262,3.7000000000000002,0.40410000085830688,-0.69761100742552007,4.5260180569725188,3.7000000000000002,0.40479999780654907,0.60105547308921803,4.0681473266931301
3.75,0.42789998650550842,0.78555562429958048,12.10200770033731,3.75,0.37860000133514404,-0.44905553261439074,4.6799378262625853,3.75,0.4406999945640564,0.86438881026374104,3.6604322677041332
3.7999999999999998,0.47510001063346863,1.2607223457760277,27.840371383928929,3.7999999999999998,0.36169999837875366,-0.23494442303975419,4.8222225481345342,3.7999999999999998,0.49649998545646667,1.0315000017484028,2.0736729565225889
3.8500000000000001,0.52410000562667847,3.0212779011991278,43.950803421529635,3.8500000000000001,0.35379999876022339,0.0047223269939422746,5.3699076727584538,3.8500000000000001,0.5503000020980835,1.0697221921549895,0.32373402773597737
3.8999999999999999,0.56620001792907715,7.2217779358227991,24.101729700226741,3.8999999999999999,0.35820001363754272,0.31361121270391656,5.633702956967884,3.8999999999999999,0.60479998588562012,1.0476109882195785,-1.2695370081030219
3.9500000000000002,1.25,10.289167149199372,-72.741576008222779,3.9500000000000002,0.38550001382827759,0.61516667405764269,4.938794966833103,3.9500000000000002,0.65649998188018799,0.96455549200375879,-3.1722210255669836
4,2.5445001125335693,-2.4835555089844696,-121.16158019613385,4,0.42340001463890076,0.83855546183056484,3.5193202856146333,4,0.70819997787475586,0.73827779955334305,-5.0655537089448002
4.0499999999999998,0.68580001592636108,-10.009500583012931,-26.714693828497321,4.0499999999999998,0.47269999980926514,0.97711101174354686,2.6220994231141392,4.0499999999999998,0.73549997806549072,0.40538910362455627,-5.9090732976242526
4.0999999999999996,0.70579999685287476,-3.2337780131234042,42.820032943545975,4.0999999999999996,0.52549999952316284,1.0132222208711807,5.0601558092935468,4.0999999999999996,0.74650001525878906,0.09850011931525314,-5.7391673970369537
4.1500000000000004,0.7127000093460083,-1.0148890150917909,32.136175367567226,4.1500000000000004,0.57649999856948853,0.98316677742533931,20.698025896225484,4.1500000000000004,0.74309998750686646,-0.16844438181983054,-5.4025935262073643
4.2000000000000002,0.70929998159408569,-0.20049992534849412,12.274847170453034,4.2000000000000002,0.62510001659393311,2.357389032840731,41.215339753731037,4.2000000000000002,0.73000001907348633,-0.43172220389048332,-5.1558959539290035
4.25,0.69270002841949463,-0.43544441461563227,-0.76061732791089032,4.25,0.67000001668930054,5.1124445266193987,47.163364052037146,4.25,0.69999998807907104,-0.6914444433318262,-4.7045997907350197
4.2999999999999998,0.6654999852180481,-0.66011114252938274,-3.2951232735757294,4.2999999999999998,0.70480000972747803,13.591500222683001,-53.01555743739933,4.2999999999999998,0.6600000262260437,-0.92388899789916301,-3.728025397400772
4.3499999999999996,0.62580001354217529,-0.85077769226497812,-2.6811112408284523,4.3499999999999996,3.3366000652313232,0.2663888202773193,-151.83012724658511,4.3499999999999996,0.60579997301101685,-1.1010557081964247,-1.958239759192024
4.4000000000000004,0.57690000534057617,-0.95872221721542916,-0.84821095253216472,4.4000000000000004,0.73030000925064087,-13.049389322598707,-53.658797288382402,4.4000000000000004,0.5437999963760376,-1.1424443787998588,0.31006308617412454
4.4500000000000002,0.52380001544952393,-0.93344453308317554,1.031974482315529,4.4500000000000002,0.72619998455047607,-4.6100001864963067,45.356051522640371,4.4500000000000002,0.48649999499320984,-1.0602221886316954,2.4179019125891013
4.5,0.48199999332427979,-0.84500013126267548,2.6849386684688574,4.5,0.70649999380111694,-2.0014999641312472,38.397099841156127,4.5,0.43439999222755432,-0.88322210643026799,4.0627161109889096
4.5499999999999998,0.43549999594688416,-0.66355559560987798,4.0821310178733414,4.5499999999999998,0.66960000991821289,-0.80688897106382707,17.704876355918817,4.5499999999999998,0.39410001039505005,-0.62283323870764928,4.9639801368301564
4.5999999999999996,0.41029998660087585,-0.38772213790151705,4.4116984454937898,4.5999999999999996,0.62199997901916504,-0.97877788874837801,2.4029326015784598,4.5999999999999996,0.37130001187324524,-0.33933341503143222,4.9252454881314867
4.6500000000000004,0.39930000901222229,-0.1598887642224627,3.6166041353602356,4.6500000000000004,0.56819999217987061,-1.058666706085202,0.26166809745774389,4.6500000000000004,0.36509999632835388,-0.13400014903810242,4.835679216517331
4.7000000000000002,0.40130001306533813,-0.047055631875991905,3.1918507299305499,4.7000000000000002,0.51239997148513794,-1.0391110016240031,1.4318837887710691,4.7000000000000002,0.35479998588562012,0.11905552612410668,5.117038324659263
4.75,0.39379999041557312,0.080777688158883074,4.0974756210674554,4.75,0.45930001139640808,-0.90588877598444861,3.1188763530901995,4.75,0.37549999356269836,0.39888898531595968,4.9989818533261712
4.7999999999999998,0.40029999613761902,0.36588890684975578,4.9150039264817247,4.7999999999999998,0.41819998621940613,-0.69049995806482212,3.9978944105498866,4.7999999999999998,0.39750000834465027,0.63033334083027404,4.5459870304222294
4.8499999999999996,0.43029999732971191,0.65494451257917419,4.203929320713593,4.8499999999999996,0.39070001244544983,-0.46933331423335473,4.0347031430329832,4.8499999999999996,0.43619999289512634,0.88283326890733227,3.443981544287086
4.9000000000000004,0.47170001268386841,0.82673330108324417,2.6995288415087697,4.9000000000000004,0.3716999888420105,-0.27030002077420479,3.6529441646955498,4.9000000000000004,0.49169999361038208,1.0068333347638416,1.8377047804770825
4.9500000000000002,0.51819998025894165,0.89825008478429658,1.5171082152261037,4.9500000000000002,0.36480000615119934,-0.097888865404658729,3.1112988688695555,4.9500000000000002,0.54269999265670776,1.0299445274803383,0.82873613470134699
5,0.56440001726150513,0.92000040743086309,0.82290013079293933,5,0.36959999799728394,0.017555488480462164,2.6549494616043461,5,0.59450000524520874,1.0365557339456373,0.33598946752375908
